series_id,category,value,timestamp,
Y348,FINANCE,4061,2010,
Y348,FINANCE,4446.4,2011,
Y348,FINANCE,4944.8,2012,
Y348,FINANCE,5486.4,2013,
Y348,FINANCE,6043.4,2014,
Y348,FINANCE,6745.8,2015,
Y348,FINANCE,7381,2016,
Y348,FINANCE,7994.2,2017,
Y348,FINANCE,8495.2,2018,
Y348,FINANCE,9063.8,2019,
Y348,FINANCE,9591,2020,
Y348,FINANCE,9880.6,2021,
Y348,FINANCE,9983.4,2022,
Y348,FINANCE,10070,2023,
Y348,FINANCE,10157.4,2024,
Y349,FINANCE,861,1990,
Y349,FINANCE,864,1991,
Y349,FINANCE,867,1992,
Y349,FINANCE,897,1993,
Y349,FINANCE,939,1994,
Y349,FINANCE,993,1995,
Y349,FINANCE,1047,1996,
Y349,FINANCE,1113,1997,
Y349,FINANCE,1170,1998,
Y349,FINANCE,1245,1999,
Y349,FINANCE,1332,2000,
Y349,FINANCE,1416,2001,
Y349,FINANCE,1518,2002,
Y349,FINANCE,1620,2003,
Y349,FINANCE,1758,2004,
Y349,FINANCE,1923,2005,
Y349,FINANCE,2103,2006,
Y349,FINANCE,2298,2007,
Y349,FINANCE,2508,2008,
Y349,FINANCE,2757,2009,
Y349,FINANCE,3027,2010,
Y349,FINANCE,3312,2011,
Y349,FINANCE,3570,2012,
Y349,FINANCE,3834,2013,
Y349,FINANCE,4203,2014,
Y349,FINANCE,4560,2015,
Y349,FINANCE,4869,2016,
Y349,FINANCE,5232,2017,
Y349,FINANCE,5664,2018,
Y349,FINANCE,6159,2019,
Y349,FINANCE,6528,2020,
Y349,FINANCE,7065,2021,
Y349,FINANCE,7785,2022,
Y349,FINANCE,8388,2023,
Y349,FINANCE,9252,2024,
Y350,FINANCE,255,1990,
Y350,FINANCE,285,1991,
Y350,FINANCE,405,1992,
Y350,FINANCE,660,1993,
Y350,FINANCE,975,1994,
Y350,FINANCE,915,1995,
Y350,FINANCE,1290,1996,
Y350,FINANCE,1860,1997,
Y350,FINANCE,2490,1998,
Y350,FINANCE,3555,1999,
Y350,FINANCE,3810,2000,
Y350,FINANCE,5055,2001,
Y350,FINANCE,6030,2002,
Y350,FINANCE,7620,2003,
Y350,FINANCE,8940,2004,
Y350,FINANCE,9975,2005,
Y350,FINANCE,11325,2006,
Y350,FINANCE,12690,2007,
Y350,FINANCE,12615,2008,
Y350,FINANCE,11895,2009,
Y350,FINANCE,12180,2010,
Y350,FINANCE,10470,2011,
Y350,FINANCE,11550,2012,
Y350,FINANCE,12300,2013,
Y351,FINANCE,30,1990,
Y351,FINANCE,140,1991,
Y351,FINANCE,125,1992,
Y351,FINANCE,120,1993,
Y351,FINANCE,210,1994,
Y351,FINANCE,965,1995,
Y351,FINANCE,2720,1996,
Y351,FINANCE,5430,1997,
Y351,FINANCE,8615,1998,
Y351,FINANCE,7285,1999,
Y351,FINANCE,7525,2000,
Y351,FINANCE,8785,2001,
Y351,FINANCE,9820,2002,
Y351,FINANCE,10710,2003,
Y351,FINANCE,11695,2004,
Y351,FINANCE,13935,2005,
Y351,FINANCE,16730,2006,
Y351,FINANCE,18250,2007,
Y351,FINANCE,17745,2008,
Y351,FINANCE,17345,2009,
Y352,FINANCE,1400,1990,
Y352,FINANCE,1770,1991,
Y352,FINANCE,1770,1992,
Y352,FINANCE,2535,1993,
Y352,FINANCE,3470,1994,
Y352,FINANCE,3510,1995,
Y352,FINANCE,2700,1996,
Y352,FINANCE,3270,1997,
Y352,FINANCE,3105,1998,
Y352,FINANCE,2065,1999,
Y352,FINANCE,2790,2000,
Y352,FINANCE,3295,2001,
Y352,FINANCE,4155,2002,
Y352,FINANCE,3900,2003,
Y352,FINANCE,2045,2004,
Y352,FINANCE,4045,2005,
Y352,FINANCE,4140,2006,
Y352,FINANCE,5850,2007,
Y352,FINANCE,6700,2008,
Y352,FINANCE,4885,2009,
Y352,FINANCE,5785,2010,
Y352,FINANCE,4255,2011,
Y352,FINANCE,7995,2012,
Y352,FINANCE,8175,2013,
Y352,FINANCE,6000,2014,
Y352,FINANCE,8530,2015,
Y352,FINANCE,9455,2016,
Y352,FINANCE,7800,2017,
Y352,FINANCE,7080,2018,
Y352,FINANCE,2145,2019,
Y352,FINANCE,4165,2020,
Y352,FINANCE,10515,2021,
Y353,FINANCE,2488,1990,
Y353,FINANCE,2533,1991,
Y353,FINANCE,2563,1992,
Y353,FINANCE,2758,1993,
Y353,FINANCE,2970,1994,
Y353,FINANCE,3298,1995,
Y353,FINANCE,3061,1996,
Y353,FINANCE,3149,1997,
Y353,FINANCE,3414,1998,
Y353,FINANCE,3297,1999,
Y353,FINANCE,2621,2000,
Y353,FINANCE,2687,2001,
Y353,FINANCE,3343,2002,
Y353,FINANCE,4035,2003,
Y353,FINANCE,2663,2004,
Y353,FINANCE,2913,2005,
Y353,FINANCE,2873,2006,
Y353,FINANCE,3362,2007,
Y353,FINANCE,4691,2008,
Y353,FINANCE,4768,2009,
Y353,FINANCE,4124,2010,
Y353,FINANCE,1667,2011,
Y353,FINANCE,1712,2012,
Y353,FINANCE,1916,2013,
Y353,FINANCE,1000,2014,
Y353,FINANCE,2760,2015,
Y353,FINANCE,3077,2016,
Y353,FINANCE,6256,2017,
Y353,FINANCE,5785,2018,
Y353,FINANCE,4516,2019,
Y353,FINANCE,2986,2020,
Y353,FINANCE,3013,2021,
Y354,FINANCE,5803,1990,
Y354,FINANCE,5720,1991,
Y354,FINANCE,5938,1992,
Y354,FINANCE,6225,1993,
Y354,FINANCE,6401,1994,
Y354,FINANCE,6487,1995,
Y354,FINANCE,6165,1996,
Y354,FINANCE,6186,1997,
Y354,FINANCE,6221,1998,
Y354,FINANCE,5692,1999,
Y354,FINANCE,5748,2000,
Y354,FINANCE,6022,2001,
Y354,FINANCE,6695,2002,
Y354,FINANCE,8149,2003,
Y354,FINANCE,7280,2004,
Y354,FINANCE,7085,2005,
Y354,FINANCE,5864,2006,
Y354,FINANCE,7124,2007,
Y354,FINANCE,7185,2008,
Y354,FINANCE,7334,2009,
Y354,FINANCE,8507,2010,
Y354,FINANCE,1295,2011,
Y354,FINANCE,1254,2012,
Y354,FINANCE,4621,2013,
Y354,FINANCE,3651,2014,
Y354,FINANCE,1628,2015,
Y354,FINANCE,6356,2016,
Y354,FINANCE,5993,2017,
Y354,FINANCE,6512,2018,
Y354,FINANCE,5583,2019,
Y354,FINANCE,3561,2020,
Y354,FINANCE,6161,2021,
Y355,FINANCE,3030.5,1990,
Y355,FINANCE,3154,1991,
Y355,FINANCE,3216,1992,
Y355,FINANCE,3500.5,1993,
Y355,FINANCE,3749.5,1994,
Y355,FINANCE,4029,1995,
Y355,FINANCE,3946.5,1996,
Y355,FINANCE,3973.5,1997,
Y355,FINANCE,4069,1998,
Y355,FINANCE,3844.5,1999,
Y355,FINANCE,3744.5,2000,
Y355,FINANCE,4240.5,2001,
Y355,FINANCE,4968,2002,
Y355,FINANCE,5324,2003,
Y355,FINANCE,5655.5,2004,
Y355,FINANCE,6444.5,2005,
Y355,FINANCE,7065.5,2006,
Y355,FINANCE,7873,2007,
Y355,FINANCE,8265,2008,
Y355,FINANCE,8229.5,2009,
Y355,FINANCE,8790,2010,
Y355,FINANCE,6519,2011,
Y355,FINANCE,6340,2012,
Y355,FINANCE,8481.5,2013,
Y355,FINANCE,7338,2014,
Y355,FINANCE,5775.5,2015,
Y355,FINANCE,7601.5,2016,
Y355,FINANCE,9389,2017,
Y355,FINANCE,7333,2018,
Y355,FINANCE,8102.5,2019,
Y355,FINANCE,1130,2020,
Y355,FINANCE,667.5,2021,
Y356,FINANCE,1024,1990,
Y356,FINANCE,1219,1991,
Y356,FINANCE,1299,1992,
Y356,FINANCE,1512,1993,
Y356,FINANCE,1926,1994,
Y356,FINANCE,2379,1995,
Y356,FINANCE,2297,1996,
Y356,FINANCE,2518,1997,
Y356,FINANCE,2594,1998,
Y356,FINANCE,2349,1999,
Y356,FINANCE,2563,2000,
Y356,FINANCE,2999,2001,
Y356,FINANCE,3883,2002,
Y356,FINANCE,2940,2003,
Y356,FINANCE,2564,2004,
Y356,FINANCE,4073,2005,
Y356,FINANCE,5383,2006,
Y356,FINANCE,6500,2007,
Y356,FINANCE,7386,2008,
Y356,FINANCE,7114,2009,
Y356,FINANCE,7872,2010,
Y356,FINANCE,6449,2011,
Y356,FINANCE,6367,2012,
Y356,FINANCE,8616,2013,
Y356,FINANCE,6886,2014,
Y356,FINANCE,7619,2015,
Y356,FINANCE,9570,2016,
Y356,FINANCE,11143,2017,
Y356,FINANCE,9663,2018,
Y356,FINANCE,6409,2019,
Y356,FINANCE,4706,2020,
Y356,FINANCE,9559,2021,
Y357,FINANCE,447,1990,
Y357,FINANCE,663,1991,
Y357,FINANCE,666,1992,
Y357,FINANCE,819,1993,
Y357,FINANCE,1081.5,1994,
Y357,FINANCE,1231.5,1995,
Y357,FINANCE,1213.5,1996,
Y357,FINANCE,1537.5,1997,
Y357,FINANCE,1417.5,1998,
Y357,FINANCE,889.5,1999,
Y357,FINANCE,877.5,2000,
Y357,FINANCE,1170,2001,
Y357,FINANCE,1399.5,2002,
Y357,FINANCE,1690.5,2003,
Y357,FINANCE,1558.5,2004,
Y357,FINANCE,2530.5,2005,
Y357,FINANCE,2983.5,2006,
Y357,FINANCE,3561,2007,
Y357,FINANCE,4783.5,2008,
Y357,FINANCE,4626,2009,
Y357,FINANCE,5583,2010,
Y357,FINANCE,3849,2011,
Y357,FINANCE,4516.5,2012,
Y357,FINANCE,6175.5,2013,
Y357,FINANCE,5391,2014,
Y357,FINANCE,4891.5,2015,
Y357,FINANCE,7015.5,2016,
Y357,FINANCE,7528.5,2017,
Y357,FINANCE,6472.5,2018,
Y357,FINANCE,7597.5,2019,
Y357,FINANCE,4041,2020,
Y357,FINANCE,10275,2021,
Y358,FINANCE,1488,1990,
Y358,FINANCE,2289,1991,
Y358,FINANCE,2562,1992,
Y358,FINANCE,2808,1993,
Y358,FINANCE,3496,1994,
Y358,FINANCE,3053,1995,
Y358,FINANCE,2356,1996,
Y358,FINANCE,3222,1997,
Y358,FINANCE,2845,1998,
Y358,FINANCE,1424,1999,
Y358,FINANCE,3097,2000,
Y358,FINANCE,3639,2001,
Y358,FINANCE,4122,2002,
Y358,FINANCE,1957,2003,
Y358,FINANCE,1737,2004,
Y358,FINANCE,5099,2005,
Y358,FINANCE,6133,2006,
Y358,FINANCE,6211,2007,
Y358,FINANCE,4382,2008,
Y358,FINANCE,3424,2009,
Y358,FINANCE,209,2010,
Y358,FINANCE,734,2011,
Y358,FINANCE,7168,2012,
Y358,FINANCE,10575,2013,
Y358,FINANCE,9087,2014,
Y358,FINANCE,8363,2015,
Y358,FINANCE,10647,2016,
Y358,FINANCE,12474,2017,
Y358,FINANCE,8349,2018,
Y358,FINANCE,552,2019,
Y358,FINANCE,7607,2020,
Y358,FINANCE,1710,2021,
Y359,FINANCE,1516,1990,
Y359,FINANCE,1412.5,1991,
Y359,FINANCE,1338.5,1992,
Y359,FINANCE,1380,1993,
Y359,FINANCE,1467,1994,
Y359,FINANCE,1833,1995,
Y359,FINANCE,2467.5,1996,
Y359,FINANCE,2646.5,1997,
Y359,FINANCE,3357.5,1998,
Y359,FINANCE,5504.5,1999,
Y359,FINANCE,3330,2000,
Y359,FINANCE,4765,2001,
Y359,FINANCE,4133,2002,
Y359,FINANCE,5924.5,2003,
Y359,FINANCE,6977.5,2004,
Y359,FINANCE,5871.5,2005,
Y359,FINANCE,5557.5,2006,
Y359,FINANCE,4599.5,2007,
Y359,FINANCE,5063.5,2008,
Y359,FINANCE,6983.5,2009,
Y359,FINANCE,6537.5,2010,
Y359,FINANCE,8264.5,2011,
Y359,FINANCE,6374.5,2012,
Y359,FINANCE,3926,2013,
Y359,FINANCE,5024.5,2014,
Y359,FINANCE,12742,2015,
Y359,FINANCE,9971.5,2016,
Y359,FINANCE,6396.5,2017,
Y360,FINANCE,1041,1990,
Y360,FINANCE,849,1991,
Y360,FINANCE,1435.5,1992,
Y360,FINANCE,1473,1993,
Y360,FINANCE,1053,1994,
Y360,FINANCE,2241,1995,
Y360,FINANCE,2458.5,1996,
Y360,FINANCE,2346,1997,
Y360,FINANCE,2668.5,1998,
Y360,FINANCE,1879.5,1999,
Y360,FINANCE,301.5,2000,
Y360,FINANCE,429,2001,
Y360,FINANCE,243,2002,
Y360,FINANCE,1009.5,2003,
Y360,FINANCE,1452,2004,
Y360,FINANCE,2679,2005,
Y360,FINANCE,1093.5,2006,
Y360,FINANCE,496.5,2007,
Y360,FINANCE,1270.5,2008,
Y360,FINANCE,1888.5,2009,
Y360,FINANCE,2149.5,2010,
Y360,FINANCE,2700,2011,
Y360,FINANCE,6010.5,2012,
Y360,FINANCE,2541,2013,
Y360,FINANCE,6054,2014,
Y360,FINANCE,7455,2015,
Y360,FINANCE,10047,2016,
Y360,FINANCE,4617,2017,
Y361,FINANCE,917,1990,
Y361,FINANCE,651.5,1991,
Y361,FINANCE,552.5,1992,
Y361,FINANCE,1094.5,1993,
Y361,FINANCE,472.5,1994,
Y361,FINANCE,1001.5,1995,
Y361,FINANCE,987.5,1996,
Y361,FINANCE,887.5,1997,
Y361,FINANCE,1086,1998,
Y361,FINANCE,2645.5,1999,
Y361,FINANCE,2110.5,2000,
Y361,FINANCE,1812.5,2001,
Y361,FINANCE,2443.5,2002,
Y361,FINANCE,2155.5,2003,
Y361,FINANCE,1801.5,2004,
Y361,FINANCE,1628.5,2005,
Y361,FINANCE,1842,2006,
Y361,FINANCE,1479,2007,
Y361,FINANCE,2242,2008,
Y361,FINANCE,3432,2009,
Y361,FINANCE,2935.5,2010,
Y361,FINANCE,1949.5,2011,
Y361,FINANCE,2763.5,2012,
Y361,FINANCE,1133.5,2013,
Y361,FINANCE,2076.5,2014,
Y361,FINANCE,7477,2015,
Y361,FINANCE,3663,2016,
Y361,FINANCE,2015.5,2017,
Y362,FINANCE,1430,1990,
Y362,FINANCE,1540,1991,
Y362,FINANCE,1480,1992,
Y362,FINANCE,1430,1993,
Y362,FINANCE,1540,1994,
Y362,FINANCE,1595,1995,
Y362,FINANCE,1715,1996,
Y362,FINANCE,1580,1997,
Y362,FINANCE,1625,1998,
Y362,FINANCE,1785,1999,
Y362,FINANCE,2105,2000,
Y362,FINANCE,2080,2001,
Y362,FINANCE,2325,2002,
Y362,FINANCE,2365,2003,
Y362,FINANCE,2330,2004,
Y362,FINANCE,2310,2005,
Y362,FINANCE,2250,2006,
Y362,FINANCE,2285,2007,
Y362,FINANCE,2320,2008,
Y362,FINANCE,2670,2009,
Y362,FINANCE,2910,2010,
Y362,FINANCE,3255,2011,
Y362,FINANCE,3680,2012,
Y362,FINANCE,4255,2013,
Y362,FINANCE,3970,2014,
Y362,FINANCE,3815,2015,
Y362,FINANCE,3900,2016,
Y362,FINANCE,4515,2017,
Y362,FINANCE,4785,2018,
Y362,FINANCE,4505,2019,
Y362,FINANCE,4215,2020,
Y362,FINANCE,4535,2021,
Y362,FINANCE,5060,2022,
Y362,FINANCE,6375,2023,
Y362,FINANCE,7530,2024,
Y362,FINANCE,7470,2025,
Y362,FINANCE,6390,2026,
Y362,FINANCE,6745,2027,
Y362,FINANCE,6025,2028,
Y362,FINANCE,4855,2029,
Y362,FINANCE,4955,2030,
Y362,FINANCE,5090,2031,
Y362,FINANCE,4830,2032,
Y362,FINANCE,4885,2033,
Y362,FINANCE,4615,2034,
Y362,FINANCE,4275,2035,
Y362,FINANCE,3770,2036,
Y363,FINANCE,1305,1990,
Y363,FINANCE,1410,1991,
Y363,FINANCE,1330,1992,
Y363,FINANCE,1310,1993,
Y363,FINANCE,1430,1994,
Y363,FINANCE,1480,1995,
Y363,FINANCE,1600,1996,
Y363,FINANCE,1450,1997,
Y363,FINANCE,1530,1998,
Y363,FINANCE,1680,1999,
Y363,FINANCE,1945,2000,
Y363,FINANCE,1895,2001,
Y363,FINANCE,2190,2002,
Y363,FINANCE,2205,2003,
Y363,FINANCE,2175,2004,
Y363,FINANCE,2165,2005,
Y363,FINANCE,2130,2006,
Y363,FINANCE,2200,2007,
Y363,FINANCE,2245,2008,
Y363,FINANCE,2565,2009,
Y363,FINANCE,2755,2010,
Y363,FINANCE,3090,2011,
Y363,FINANCE,3515,2012,
Y363,FINANCE,4020,2013,
Y363,FINANCE,3695,2014,
Y363,FINANCE,3605,2015,
Y363,FINANCE,3720,2016,
Y363,FINANCE,4285,2017,
Y363,FINANCE,4415,2018,
Y363,FINANCE,4215,2019,
Y363,FINANCE,4010,2020,
Y363,FINANCE,4365,2021,
Y363,FINANCE,4815,2022,
Y363,FINANCE,5970,2023,
Y363,FINANCE,7085,2024,
Y363,FINANCE,6895,2025,
Y363,FINANCE,6020,2026,
Y363,FINANCE,6355,2027,
Y363,FINANCE,5685,2028,
Y363,FINANCE,4510,2029,
Y363,FINANCE,4690,2030,
Y363,FINANCE,4855,2031,
Y363,FINANCE,4630,2032,
Y363,FINANCE,4660,2033,
Y363,FINANCE,4385,2034,
Y363,FINANCE,4070,2035,
Y363,FINANCE,3610,2036,
Y364,FINANCE,1350,1990,
Y364,FINANCE,1450,1991,
Y364,FINANCE,1375,1992,
Y364,FINANCE,1345,1993,
Y364,FINANCE,1455,1994,
Y364,FINANCE,1520,1995,
Y364,FINANCE,1655,1996,
Y364,FINANCE,1530,1997,
Y364,FINANCE,1580,1998,
Y364,FINANCE,1725,1999,
Y364,FINANCE,2015,2000,
Y364,FINANCE,1970,2001,
Y364,FINANCE,2255,2002,
Y364,FINANCE,2280,2003,
Y364,FINANCE,2240,2004,
Y364,FINANCE,2235,2005,
Y364,FINANCE,2195,2006,
Y364,FINANCE,2245,2007,
Y364,FINANCE,2285,2008,
Y364,FINANCE,2615,2009,
Y364,FINANCE,2830,2010,
Y364,FINANCE,3190,2011,
Y364,FINANCE,3600,2012,
Y364,FINANCE,4155,2013,
Y364,FINANCE,3890,2014,
Y364,FINANCE,3740,2015,
Y364,FINANCE,3830,2016,
Y364,FINANCE,4420,2017,
Y364,FINANCE,4585,2018,
Y364,FINANCE,4375,2019,
Y364,FINANCE,4120,2020,
Y364,FINANCE,4460,2021,
Y364,FINANCE,4970,2022,
Y364,FINANCE,6250,2023,
Y364,FINANCE,7375,2024,
Y364,FINANCE,7205,2025,
Y364,FINANCE,6210,2026,
Y364,FINANCE,6655,2027,
Y364,FINANCE,5910,2028,
Y364,FINANCE,4735,2029,
Y364,FINANCE,4840,2030,
Y364,FINANCE,4970,2031,
Y364,FINANCE,4730,2032,
Y364,FINANCE,4780,2033,
Y364,FINANCE,4525,2034,
Y364,FINANCE,4230,2035,
Y364,FINANCE,3700,2036,
Y365,FINANCE,1620,1990,
Y365,FINANCE,1735,1991,
Y365,FINANCE,1710,1992,
Y365,FINANCE,1620,1993,
Y365,FINANCE,1705,1994,
Y365,FINANCE,1760,1995,
Y365,FINANCE,1870,1996,
Y365,FINANCE,1755,1997,
Y365,FINANCE,1765,1998,
Y365,FINANCE,1940,1999,
Y365,FINANCE,2355,2000,
Y365,FINANCE,2365,2001,
Y365,FINANCE,2525,2002,
Y365,FINANCE,2595,2003,
Y365,FINANCE,2540,2004,
Y365,FINANCE,2510,2005,
Y365,FINANCE,2430,2006,
Y365,FINANCE,2415,2007,
Y365,FINANCE,2435,2008,
Y365,FINANCE,2835,2009,
Y365,FINANCE,3115,2010,
Y365,FINANCE,3470,2011,
Y365,FINANCE,3905,2012,
Y365,FINANCE,4550,2013,
Y365,FINANCE,4280,2014,
Y365,FINANCE,4075,2015,
Y365,FINANCE,4120,2016,
Y365,FINANCE,4750,2017,
Y365,FINANCE,5305,2018,
Y365,FINANCE,4875,2019,
Y365,FINANCE,4485,2020,
Y365,FINANCE,4745,2021,
Y365,FINANCE,5345,2022,
Y365,FINANCE,6835,2023,
Y365,FINANCE,8020,2024,
Y365,FINANCE,8055,2025,
Y365,FINANCE,6775,2026,
Y365,FINANCE,7095,2027,
Y365,FINANCE,6360,2028,
Y365,FINANCE,5195,2029,
Y365,FINANCE,5290,2030,
Y365,FINANCE,5415,2031,
Y365,FINANCE,5090,2032,
Y365,FINANCE,5180,2033,
Y365,FINANCE,4900,2034,
Y365,FINANCE,4490,2035,
Y365,FINANCE,3965,2036,
Y366,FINANCE,1555,1990,
Y366,FINANCE,1670,1991,
Y366,FINANCE,1620,1992,
Y366,FINANCE,1550,1993,
Y366,FINANCE,1630,1994,
Y366,FINANCE,1680,1995,
Y366,FINANCE,1775,1996,
Y366,FINANCE,1625,1997,
Y366,FINANCE,1670,1998,
Y366,FINANCE,1825,1999,
Y366,FINANCE,2160,2000,
Y366,FINANCE,2195,2001,
Y366,FINANCE,2375,2002,
Y366,FINANCE,2460,2003,
Y366,FINANCE,2430,2004,
Y366,FINANCE,2430,2005,
Y366,FINANCE,2325,2006,
Y366,FINANCE,2335,2007,
Y366,FINANCE,2360,2008,
Y366,FINANCE,2685,2009,
Y366,FINANCE,2945,2010,
Y366,FINANCE,3385,2011,
Y366,FINANCE,3730,2012,
Y366,FINANCE,4385,2013,
Y366,FINANCE,4190,2014,
Y366,FINANCE,3990,2015,
Y366,FINANCE,4060,2016,
Y366,FINANCE,4490,2017,
Y366,FINANCE,4695,2018,
Y366,FINANCE,4425,2019,
Y366,FINANCE,4065,2020,
Y366,FINANCE,4320,2021,
Y366,FINANCE,4800,2022,
Y366,FINANCE,5740,2023,
Y366,FINANCE,6610,2024,
Y366,FINANCE,6840,2025,
Y366,FINANCE,6040,2026,
Y366,FINANCE,6535,2027,
Y366,FINANCE,5970,2028,
Y366,FINANCE,4925,2029,
Y366,FINANCE,4815,2030,
Y366,FINANCE,5015,2031,
Y367,FINANCE,1930,1990,
Y367,FINANCE,2350,1991,
Y367,FINANCE,2150,1992,
Y367,FINANCE,1900,1993,
Y367,FINANCE,1970,1994,
Y367,FINANCE,2200,1995,
Y367,FINANCE,2730,1996,
Y367,FINANCE,2380,1997,
Y367,FINANCE,2490,1998,
Y367,FINANCE,2800,1999,
Y367,FINANCE,3280,2000,
Y367,FINANCE,3180,2001,
Y367,FINANCE,3580,2002,
Y367,FINANCE,3510,2003,
Y367,FINANCE,3460,2004,
Y367,FINANCE,3140,2005,
Y367,FINANCE,3180,2006,
Y367,FINANCE,3200,2007,
Y367,FINANCE,3280,2008,
Y367,FINANCE,3830,2009,
Y367,FINANCE,3960,2010,
Y367,FINANCE,4470,2011,
Y367,FINANCE,5790,2012,
Y367,FINANCE,6340,2013,
Y367,FINANCE,5460,2014,
Y367,FINANCE,5250,2015,
Y367,FINANCE,5220,2016,
Y367,FINANCE,6260,2017,
Y367,FINANCE,7080,2018,
Y367,FINANCE,6560,2019,
Y367,FINANCE,5670,2020,
Y367,FINANCE,6070,2021,
Y367,FINANCE,6530,2022,
Y367,FINANCE,8730,2023,
Y367,FINANCE,11560,2024,
Y367,FINANCE,11560,2025,
Y367,FINANCE,9520,2026,
Y367,FINANCE,10120,2027,
Y367,FINANCE,9070,2028,
Y367,FINANCE,7230,2029,
Y367,FINANCE,7690,2030,
Y367,FINANCE,7660,2031,
Y367,FINANCE,7230,2032,
Y367,FINANCE,7310,2033,
Y367,FINANCE,6900,2034,
Y367,FINANCE,6450,2035,
Y367,FINANCE,5580,2036,
Y368,FINANCE,2010,1990,
Y368,FINANCE,2400,1991,
Y368,FINANCE,2210,1992,
Y368,FINANCE,1980,1993,
Y368,FINANCE,2000,1994,
Y368,FINANCE,2190,1995,
Y368,FINANCE,2720,1996,
Y368,FINANCE,2370,1997,
Y368,FINANCE,2530,1998,
Y368,FINANCE,2930,1999,
Y368,FINANCE,3600,2000,
Y368,FINANCE,3560,2001,
Y368,FINANCE,3950,2002,
Y368,FINANCE,3730,2003,
Y368,FINANCE,3460,2004,
Y368,FINANCE,3180,2005,
Y368,FINANCE,3230,2006,
Y368,FINANCE,3220,2007,
Y368,FINANCE,3270,2008,
Y368,FINANCE,3820,2009,
Y368,FINANCE,3980,2010,
Y368,FINANCE,4510,2011,
Y368,FINANCE,5810,2012,
Y368,FINANCE,6510,2013,
Y368,FINANCE,5700,2014,
Y368,FINANCE,5270,2015,
Y368,FINANCE,5180,2016,
Y368,FINANCE,6090,2017,
Y368,FINANCE,6890,2018,
Y368,FINANCE,6490,2019,
Y368,FINANCE,5560,2020,
Y368,FINANCE,5900,2021,
Y368,FINANCE,6390,2022,
Y368,FINANCE,8510,2023,
Y368,FINANCE,11230,2024,
Y368,FINANCE,11570,2025,
Y368,FINANCE,9480,2026,
Y368,FINANCE,10150,2027,
Y368,FINANCE,9180,2028,
Y368,FINANCE,7380,2029,
Y368,FINANCE,7730,2030,
Y368,FINANCE,7740,2031,
Y368,FINANCE,7240,2032,
Y368,FINANCE,7250,2033,
Y368,FINANCE,6890,2034,
Y368,FINANCE,6410,2035,
Y368,FINANCE,5630,2036,
Y369,FINANCE,1125,1990,
Y369,FINANCE,1220,1991,
Y369,FINANCE,1155,1992,
Y369,FINANCE,1160,1993,
Y369,FINANCE,1285,1994,
Y369,FINANCE,1340,1995,
Y369,FINANCE,1470,1996,
Y369,FINANCE,1275,1997,
Y369,FINANCE,1420,1998,
Y369,FINANCE,1540,1999,
Y369,FINANCE,1735,2000,
Y369,FINANCE,1715,2001,
Y369,FINANCE,2035,2002,
Y369,FINANCE,2005,2003,
Y369,FINANCE,1950,2004,
Y369,FINANCE,1975,2005,
Y369,FINANCE,2000,2006,
Y369,FINANCE,2075,2007,
Y369,FINANCE,2105,2008,
Y369,FINANCE,2330,2009,
Y369,FINANCE,2425,2010,
Y369,FINANCE,2625,2011,
Y369,FINANCE,3050,2012,
Y369,FINANCE,3295,2013,
Y369,FINANCE,2870,2014,
Y369,FINANCE,2815,2015,
Y369,FINANCE,3150,2016,
Y369,FINANCE,3495,2017,
Y369,FINANCE,3490,2018,
Y369,FINANCE,3390,2019,
Y369,FINANCE,3530,2020,
Y369,FINANCE,3945,2021,
Y369,FINANCE,4370,2022,
Y369,FINANCE,5405,2023,
Y369,FINANCE,6435,2024,
Y369,FINANCE,6115,2025,
Y369,FINANCE,5420,2026,
Y369,FINANCE,5995,2027,
Y369,FINANCE,5375,2028,
Y369,FINANCE,4070,2029,
Y369,FINANCE,4320,2030,
Y369,FINANCE,4490,2031,
Y369,FINANCE,4290,2032,
Y369,FINANCE,4370,2033,
Y369,FINANCE,4080,2034,
Y369,FINANCE,3760,2035,
Y369,FINANCE,3225,2036,
Y370,FINANCE,4930,1990,
Y370,FINANCE,5540,1991,
Y370,FINANCE,6590,1992,
Y370,FINANCE,6570,1993,
Y370,FINANCE,6130,1994,
Y370,FINANCE,5800,1995,
Y370,FINANCE,5800,1996,
Y370,FINANCE,4950,1997,
Y370,FINANCE,4080,1998,
Y370,FINANCE,4090,1999,
Y370,FINANCE,4350,2000,
Y370,FINANCE,3970,2001,
Y370,FINANCE,3230,2002,
Y370,FINANCE,3470,2003,
Y370,FINANCE,2980,2004,
Y370,FINANCE,3370,2005,
Y370,FINANCE,3170,2006,
Y370,FINANCE,3010,2007,
Y370,FINANCE,3000,2008,
Y370,FINANCE,3400,2009,
Y370,FINANCE,3200,2010,
Y370,FINANCE,3070,2011,
Y370,FINANCE,3240,2012,
Y370,FINANCE,3830,2013,
Y370,FINANCE,3140,2014,
Y370,FINANCE,2840,2015,
Y370,FINANCE,3060,2016,
Y370,FINANCE,4470,2017,
Y370,FINANCE,4310,2018,
Y370,FINANCE,3770,2019,
Y370,FINANCE,4620,2020,
Y370,FINANCE,5280,2021,
Y370,FINANCE,5470,2022,
Y370,FINANCE,5260,2023,
Y370,FINANCE,5200,2024,
Y370,FINANCE,5810,2025,
Y370,FINANCE,4400,2026,
Y370,FINANCE,4640,2027,
Y370,FINANCE,4250,2028,
Y370,FINANCE,3480,2029,
